,file_name,USER_NUMBER,begin,end,wrong_word,correct_word,process,main_category,sub_category_1,sub_category_2
1,SFLC_LC_2023.txt,981724026,104,107,غذا,غذای,Omission,Main signs,Consonants,others
2,SFLC_LC_2023.txt,981724026,125,130,ارزون,ارزان,Replacement,Main signs,Consonants,و
3,SFLC_LC_2023.txt,981724026,140,144,لزیز,لذیذ,Replacement,Main signs,Consonants,ز
4,SFLC_LC_2023.txt,981724026,179,187,آشپسخانه,آشپزخانه,Replacement,Main signs,Consonants,س
5,SFLC_LC_2023.txt,981724026,263,269,انرانی,ایرانی,Replacement,Main signs,Consonants,ن
6,SFLC_LC_2023.txt,981724026,300,309,لزیزتراین,لذیذترین,Replacement,Main signs,Consonants,others
7,SFLC_LC_2023.txt,981724026,400,406,فسنجون,فسنجان,Replacement,Main signs,Consonants,و
8,SFLC_LC_2023.txt,981724026,499,505,فسنجون,فسنجان,Replacement,Main signs,Consonants,و
9,SFLC_LC_2023.txt,981724026,592,598,فسنجون,فسنجان,Replacement,Main signs,Consonants,و
10,SFLC_LC_2023.txt,981724026,616,619,سلد,سالاد,Omission,Main signs,Consonants,others
0,SFLC_LC_2024.txt,71964002,6,7,،,دوست یعنی آینه‌ای که در آن می‌توان کلّ ناقص خویش را دید,ADD,Punctuation,None,None
1,SFLC_LC_2024.txt,71964002,13,21,آیینه‏ای,آینه‌ای,Replacement,Form,Boundary,Merging
2,SFLC_LC_2024.txt,71964002,44,48,ذاقص,ناقص,Replacement,Main signs,Consonants,ن
3,SFLC_LC_2024.txt,71964002,66,72,مجدداً,مجدّد,Omission,Diacritic signs,Tashdid,None
4,SFLC_LC_2024.txt,71964002,131,139,کرده‏اند,کرده‌اند,Replacement,Form,Boundary,Merging
5,SFLC_LC_2024.txt,71964002,171,179,می‏باشند,می‌باشند,Replacement,Form,Boundary,Merging
6,SFLC_LC_2024.txt,71964002,199,207,نام‏گذای,نام‌گذاری,Omission,Main signs,Consonants,ذ
7,SFLC_LC_2024.txt,71964002,199,207,نام‏گذای,نام‌گذاری,Replacement,Form,Boundary,Merging
8,SFLC_LC_2024.txt,71964002,279,282,حتی,حتّی,Omission,Diacritic signs,Tashdid,None
9,SFLC_LC_2024.txt,71964002,294,305,بی‏عدالتانه,بی‌عدالتی,Replacement,Form,Boundary,Merging
10,SFLC_LC_2024.txt,71964002,341,436,دوست جانی به شکل مستمر می‏خواهد از حال تو خبردار باشد و ثروت و دارایی تو اصلاً برای او مهم نیست,دوست جانی به طورمستمر می‏‌خواهد از حال تو خبردار باشد و ثروت و دارایی تو اصلاً برای او مهم نیست.,Omission,Punctuation,None,None
11,SFLC_LC_2024.txt,71964002,364,372,می‏خواهد,می‌خواهد,Replacement,Form,Boundary,Merging
12,SFLC_LC_2024.txt,71964002,364,372,می‏خواهد,می‌خواهد,Replacement,Form,Boundary,Merging
13,SFLC_LC_2024.txt,71964002,397,436,ثروت و دارایی تو اصلاً برای او مهم نیست,ثروت و دارایی تو اصلاً برای او مهم نیست.,Omission,Punctuation,None,None
0,SFLC_LC_2026.txt,4001744016,212,217,بدونه,بدون,ADD,Main signs,Consonants,هـ
1,SFLC_LC_2026.txt,4001744016,252,257,بدونه,بدون,ADD,Main signs,Consonants,هـ
2,SFLC_LC_2026.txt,4001744016,297,301,خارب,خراب,ADD,Main signs,Vowels,Long vowels
3,SFLC_LC_2026.txt,4001744016,297,301,خارب,خراب,Omission,Main signs,Vowels,Short vowels
0,SFLC_LC_2027.txt,981724026,110,117,خانه‏ای,خانگی,Replacement,Main signs,Consonants,ء
1,SFLC_LC_2027.txt,981724026,151,152,،,ø,ADD,Punctuation,None,None
2,SFLC_LC_2027.txt,981724026,170,178,ناسلامتی,ناسلامت,ADD,Main signs,Consonants,ی
3,SFLC_LC_2027.txt,981724026,170,178,ناسلامتی,ناسالم,Displacement,Main signs,Consonants,others
4,SFLC_LC_2027.txt,981724026,331,334,شکل,شکر,Replacement,Main signs,Consonants,ل
5,SFLC_LC_2027.txt,981724026,359,367,ناسلامتی,ناسلامت,ADD,Main signs,Consonants,ی
6,SFLC_LC_2027.txt,981724026,359,367,ناسلامتی,ناسالم,Displacement,Main signs,Consonants,others
7,SFLC_LC_2027.txt,981724026,414,417,دار,دارای,Omission,Main signs,Consonants,ء
8,SFLC_LC_2027.txt,981724026,414,417,دار,دارای,Omission,Main signs,Consonants,ی
9,SFLC_LC_2027.txt,981724026,442,447,افشار,فشار,ADD,Main signs,Consonants,ء
10,SFLC_LC_2027.txt,981724026,682,686,رفتی,رفتن,Replacement,Main signs,Consonants,ی
11,SFLC_LC_2027.txt,981724026,749,752,سپس,پس,ADD,Main signs,Consonants,س
12,SFLC_LC_2027.txt,981724026,773,780,خانه‏ای,خانگی,Replacement,Main signs,Consonants,ء
0,SFLC_LC_2030.txt,4001744016,3,5,نر,نظرمن,Omission,Main signs,Consonants,ظ
0,SFLC_LC_2032.txt,981724026,19,22,بخش,بخشی,Omission,Main signs,Consonants,others
1,SFLC_LC_2032.txt,981724026,39,44,چونکه,چون که,Replacement,Form,Boundary,Merging
2,SFLC_LC_2032.txt,981724026,143,150,مشکلاتی,مشکلات,ADD,Main signs,Consonants,ی
3,SFLC_LC_2032.txt,981724026,209,216,در باره,درباره,Replacement,Form,Boundary,Splitting
4,SFLC_LC_2032.txt,981724026,217,224,هم اتاق,هم اتاقی,Omission,Main signs,Consonants,others
5,SFLC_LC_2032.txt,981724026,323,330,خوابگاه,خوابگاهی,Omission,Main signs,Consonants,others
6,SFLC_LC_2032.txt,981724026,334,340,اتاقها,اتاقی ها,Omission,Main signs,Consonants,others
7,SFLC_LC_2032.txt,981724026,499,506,هم کلاس,هم کلاسی,Replacement,Main signs,Consonants,others
8,SFLC_LC_2032.txt,981724026,551,556,چونکه,چون که,Replacement,Form,Boundary,Merging
9,SFLC_LC_2032.txt,981724026,665,670,آزادی,آزاد,ADD,Main signs,Consonants,ی
0,SFLC_LC_2037.txt,4001744016,363,366,گفت,گفته بود:,Omission,Punctuation,None,None
0,SFLC_LC_2041.txt,981724026,175,178,غذا,غذای,Omission,Main signs,Consonants,others
1,SFLC_LC_2041.txt,981724026,193,200,خوشمازه,خوشمزه,ADD,Main signs,Consonants,ء
2,SFLC_LC_2041.txt,981724026,207,213,منتخاب,انتخاب,Replacement,Main signs,Consonants,م
3,SFLC_LC_2041.txt,981724026,214,219,غذهای,غذاهای,Omission,Main signs,Consonants,others
4,SFLC_LC_2041.txt,981724026,248,251,غذا,غذاها,Omission,Main signs,Consonants,others
5,SFLC_LC_2041.txt,981724026,285,290,راحتی,راحت تر,Replacement,Main signs,Consonants,others
6,SFLC_LC_2041.txt,981724026,347,350,غذا,غذای,Omission,Main signs,Consonants,others
7,SFLC_LC_2041.txt,981724026,364,368,سالم,سلامتی,Replacement,Main signs,Consonants,others
8,SFLC_LC_2041.txt,981724026,400,407,خانه¬گی,خانگی,Replacement,Form,Boundary,Splitting
9,SFLC_LC_2041.txt,981724026,409,412,غذا,غذای,Omission,Main signs,Consonants,others
10,SFLC_LC_2041.txt,981724026,435,438,چرق,چرب,Replacement,Main signs,Consonants,ق
11,SFLC_LC_2041.txt,981724026,435,438,چرق,چربی,Omission,Main signs,Consonants,others
12,SFLC_LC_2041.txt,981724026,444,445,،,.,Replacement,Punctuation,None,None
13,SFLC_LC_2041.txt,981724026,446,450,انها,ان ها,Replacement,Form,Boundary,Merging
14,SFLC_LC_2041.txt,981724026,446,450,انها,آن ها,Omission,Diacritic signs,Madd,None
15,SFLC_LC_2041.txt,981724026,538,545,خانه¬گی,خانگی,Replacement,Form,Boundary,Splitting
16,SFLC_LC_2041.txt,981724026,635,639,سالم,سلامت,Replacement,Main signs,Consonants,others
17,SFLC_LC_2041.txt,981724026,658,661,غذا,غذای,Omission,Main signs,Consonants,others
18,SFLC_LC_2041.txt,981724026,733,740,خانه¬گی,خانگی,Replacement,Form,Boundary,Splitting
19,SFLC_LC_2041.txt,981724026,756,757,.,،,Replacement,Punctuation,None,None
20,SFLC_LC_2041.txt,981724026,836,843,خانه¬گی,خانگی,Replacement,Form,Boundary,Splitting
21,SFLC_LC_2041.txt,981724026,856,861,مناسب,مناسب تر,Replacement,Main signs,Consonants,others
0,SFLC_LC_2042.txt,981724026,79,83,تولد,متولد,Omission,Main signs,Consonants,others
1,SFLC_LC_2042.txt,981724026,90,94,انجا,ان جا,Replacement,Form,Boundary,Merging
2,SFLC_LC_2042.txt,981724026,90,94,انجا,آن جا,Replacement,Diacritic signs,Madd,None
3,SFLC_LC_2042.txt,981724026,125,133,اسبابکشی,اسباب کشی,Replacement,Form,Boundary,Merging
4,SFLC_LC_2042.txt,981724026,190,195,کشوار,کشور,ADD,Main signs,Consonants,others
5,SFLC_LC_2042.txt,981724026,356,360,انها,آن ها,Replacement,Form,Boundary,Merging
6,SFLC_LC_2042.txt,981724026,487,493,کوچکتر,کوچک تر,Omission,Form,Boundary,Merging
0,SFLC_LC_2044.txt,4001724027,47,51,آلان,الان,ADD,Diacritic signs,Madd,None
1,SFLC_LC_2044.txt,4001724027,289,294,بسیار,بسیاری,Omission,Main signs,Consonants,ی
2,SFLC_LC_2044.txt,4001724027,382,389,اطلاعات,اطّلاعات,Omission,Diacritic signs,Tashdid,None
3,SFLC_LC_2044.txt,4001724027,424,430,مسولیت,مسئولیّت,Omission,Main signs,Consonants,ء
4,SFLC_LC_2044.txt,4001724027,769,774,اسرحت,استراحت,Omission,Main signs,Consonants,ت
0,SFLC_LC_2046.txt,4001714013,46,53,می¬شوند,می‌‍شوند,Replacement,Form,Boundary,Splitting
1,SFLC_LC_2046.txt,4001714013,95,104,خوشمزه¬تر,خوشمزه‌‍تر,Replacement,Form,Boundary,Splitting
2,SFLC_LC_2046.txt,4001714013,207,215,غذای¬مان,غذایمان,Replacement,Form,Boundary,Splitting
3,SFLC_LC_2046.txt,4001714013,230,236,می¬کنم,می‌‍کنم,Replacement,Form,Boundary,Splitting
4,SFLC_LC_2046.txt,4001714013,334,341,می¬پزند,می‌‍پزند,Replacement,Form,Boundary,Splitting
5,SFLC_LC_2046.txt,4001714013,441,449,می¬تواند,می‌تواند‎‌,Replacement,Form,Boundary,Splitting
6,SFLC_LC_2046.txt,4001714013,450,452,سب,سبب,Omission,Main signs,Consonants,None
7,SFLC_LC_2046.txt,4001714013,497,503,می¬کنم,می‌کنم‎‌‎‎‌,Replacement,Form,Boundary,Splitting
8,SFLC_LC_2046.txt,4001714013,511,520,می¬خواهیم,می‌خواهیم‎,Replacement,Form,Boundary,Splitting
9,SFLC_LC_2046.txt,4001714013,681,688,می¬کنیم,می‌کنیم‎,Replacement,Form,Boundary,Splitting
0,SFLC_LC_2051.txt,981724026,61,67,انتجاب,انتخاب,Displacement,Main signs,Consonants,خ
1,SFLC_LC_2051.txt,981724026,293,298,مزایت,مزیت,Replacement,Main signs,Vowels,Long vowels
2,SFLC_LC_2051.txt,981724026,317,322,مزایت,مزیت,Replacement,Main signs,Vowels,Long vowels
0,SFLC_LC_2052.txt,4001724027,5,8,اول,اوّل,Omission,Diacritic signs,Tashdid,None
1,SFLC_LC_2052.txt,4001724027,64,69,راضیت,رضایت,Displacement,Main signs,Consonants,None
2,SFLC_LC_2052.txt,4001724027,97,106,نمی تونیم,نمی توانیم,Replacement,Main signs,Vowels,Short vowels
3,SFLC_LC_2052.txt,4001724027,190,195,ارتبط,ارتباط,Replacement,Main signs,Vowels,Short vowels
4,SFLC_LC_2052.txt,4001724027,215,222,محمترین,مهمترین,Replacement,Main signs,Consonants,ح
5,SFLC_LC_2052.txt,4001724027,241,246,ارتبط,ارتباط,Replacement,Main signs,Vowels,Short vowels
6,SFLC_LC_2052.txt,4001724027,256,262,فعالتت,فعّال,ADD,Main signs,Consonants,ث
7,SFLC_LC_2052.txt,4001724027,273,277,حتتی,حتّی,ADD,Main signs,Consonants,ت
8,SFLC_LC_2052.txt,4001724027,307,311,داته,داشته,Omission,Main signs,Consonants,ش
9,SFLC_LC_2052.txt,4001724027,400,405,بباید,نباید,Replacement,Main signs,Consonants,ب
10,SFLC_LC_2052.txt,4001724027,406,410,دورغ,دروغ,Displacement,Main signs,Consonants,None
11,SFLC_LC_2052.txt,4001724027,453,458,البطه,البتّه,Replacement,Main signs,Consonants,ط
12,SFLC_LC_2052.txt,4001724027,480,485,احصاص,احساسات,Replacement,Main signs,Consonants,ص
13,SFLC_LC_2052.txt,4001724027,489,493,اذیت,اذیّت,Omission,Diacritic signs,Tashdid,None
14,SFLC_LC_2052.txt,4001724027,527,536,نمی تونیم,نمی توانیم,Omission,Main signs,Consonants,ء
15,SFLC_LC_2052.txt,4001724027,537,543,پیشگوی,پیشگویی,Omission,Main signs,Consonants,ی
16,SFLC_LC_2052.txt,4001724027,584,587,اما,امّا,Omission,Diacritic signs,Tashdid,None
17,SFLC_LC_2052.txt,4001724027,609,614,وقعیم,واقعیم,Replacement,Main signs,Vowels,Short vowels
18,SFLC_LC_2052.txt,4001724027,619,623,خطره,خاطره,Replacement,Main signs,Vowels,Short vowels
19,SFLC_LC_2052.txt,4001724027,651,656,ارتبط,ارتباط,Replacement,Main signs,Vowels,Short vowels
20,SFLC_LC_2052.txt,4001724027,700,705,ارتبط,ارتباط,Replacement,Main signs,Vowels,Short vowels
0,SFLC_LC_2054.txt,4001724027,19,24,اهمیت,اهمیّت,Omission,Diacritic signs,Tashdid,None
1,SFLC_LC_2054.txt,4001724027,97,102,غذایی,غذای,ADD,Main signs,Consonants,ی
2,SFLC_LC_2054.txt,4001724027,117,118,،,0,ADD,Punctuation,None,None
3,SFLC_LC_2054.txt,4001724027,119,124,غذایی,غذای,ADD,Main signs,Consonants,ی
4,SFLC_LC_2054.txt,4001724027,125,129,آمده,آماده,Replacement,Main signs,Vowels,Short vowels
5,SFLC_LC_2054.txt,4001724027,157,164,می شوند,می شوند.,Omission,Punctuation,None,None
6,SFLC_LC_2054.txt,4001724027,165,166,.,0,ADD,Punctuation,None,None
7,SFLC_LC_2054.txt,4001724027,168,169,(,0,ADD,Punctuation,None,None
8,SFLC_LC_2054.txt,4001724027,238,245,رستوران,رستوران،,Omission,Punctuation,None,None
9,SFLC_LC_2054.txt,4001724027,339,340,),0,ADD,Punctuation,None,None
10,SFLC_LC_2054.txt,4001724027,470,479,نمی دانیت,نمی دانید,Replacement,Main signs,Consonants,ت
0,SFLC_LC_2055.txt,4001724027,133,136,غذا,غذا.,Omission,Punctuation,None,None
1,SFLC_LC_2055.txt,4001724027,280,284,اگار,اگر,Replacement,Main signs,Vowels,Long vowels
2,SFLC_LC_2055.txt,4001724027,288,293,مسیقی,موسیقی,Replacement,Main signs,Vowels,Short vowels
3,SFLC_LC_2055.txt,4001724027,307,312,مسیقی,موسیقی,Replacement,Main signs,Vowels,Short vowels
4,SFLC_LC_2055.txt,4001724027,313,321,می شنیوم,گوش میدهم.,Omission,Punctuation,None,None
5,SFLC_LC_2055.txt,4001724027,360,363,اگه,اگر,Replacement,Main signs,Consonants,هـ
6,SFLC_LC_2055.txt,4001724027,512,518,؟؟؟؟ -,0,ADD,Punctuation,None,None
7,SFLC_LC_2055.txt,4001724027,556,557,،,0,ADD,Punctuation,None,None
0,SFLC_LC_2060.txt,4001724027,93,96,جون,چون,Replacement,Main signs,Consonants,ج
1,SFLC_LC_2060.txt,4001724027,199,202,اول,اوّل,Omission,Diacritic signs,Tashdid,None
2,SFLC_LC_2060.txt,4001724027,538,542,خواب,خوب,ADD,Main signs,Consonants,ء
0,SFLC_LC_2061.txt,981724026,34,42,ریستوران,رستوران,ADD,Main signs,Consonants,ی
1,SFLC_LC_2061.txt,981724026,142,150,ریستوران,رستوران,ADD,Main signs,Consonants,ی
2,SFLC_LC_2061.txt,981724026,216,219,سبز,سبزی,Omission,Main signs,Consonants,others
3,SFLC_LC_2061.txt,981724026,403,407,کسور,کشور,Replacement,Main signs,Consonants,س
4,SFLC_LC_2061.txt,981724026,570,578,ریستوران,رستوران,Replacement,Main signs,Consonants,ی
0,SFLC_LC_2064.txt,4001724027,341,344,اما,امّا,Omission,Diacritic signs,Tashdid,None
1,SFLC_LC_2064.txt,4001724027,363,366,؟؟؟,0,ADD,Punctuation,None,None
2,SFLC_LC_2064.txt,4001724027,402,405,بعد,بد,ADD,Main signs,Consonants,None
3,SFLC_LC_2064.txt,4001724027,558,567,همین طوری,همین طور,ADD,Main signs,Consonants,None
4,SFLC_LC_2064.txt,4001724027,637,641,خانه,خانه،,Omission,Punctuation,None,None
5,SFLC_LC_2064.txt,4001724027,852,855,اما,امّا,Omission,Diacritic signs,Tashdid,None
6,SFLC_LC_2064.txt,4001724027,889,892,حمل,حل,ADD,Main signs,Consonants,None
7,SFLC_LC_2064.txt,4001724027,1213,1216,اول,اوّل,Omission,Diacritic signs,Tashdid,None
8,SFLC_LC_2064.txt,4001724027,1261,1264,اما,امّا,Omission,Diacritic signs,Tashdid,None
0,SFLC_LC_2068.txt,4001724027,44,50,آن  ها,آنها,Replacement,Form,Boundary,Splitting
1,SFLC_LC_2068.txt,4001724027,84,95,بنابرای این,بنابراین,ADD,Main signs,Consonants,None
2,SFLC_LC_2068.txt,4001724027,211,212,،,و,Replacement,Punctuation,None,None
3,SFLC_LC_2068.txt,4001724027,747,753,خصوصیت,خصوصیّت,Omission,Diacritic signs,Tashdid,None
4,SFLC_LC_2068.txt,4001724027,754,758,قبلی,قلبی,Replacement,Main signs,Consonants,None
5,SFLC_LC_2068.txt,4001724027,840,841,.,0,ADD,Punctuation,None,None
6,SFLC_LC_2068.txt,4001724027,844,845,*,0,ADD,Punctuation,None,None
7,SFLC_LC_2068.txt,4001724027,859,862,؟؟؟,0,ADD,Punctuation,None,None
8,SFLC_LC_2068.txt,4001724027,906,913,تن هایی,تنهایی,Replacement,Form,Boundary,Splitting
9,SFLC_LC_2068.txt,4001724027,1002,1005,؟؟؟,0,ADD,Punctuation,None,None
0,SFLC_LC_2069.txt,4001724027,82,85,مسل,مثل,Replacement,Main signs,Consonants,س
1,SFLC_LC_2069.txt,4001724027,125,130,متمئن,مطمئن,Replacement,Main signs,Consonants,ت
2,SFLC_LC_2069.txt,4001724027,243,248,اولین,اوّلین,Omission,Diacritic signs,Tashdid,None
3,SFLC_LC_2069.txt,4001724027,281,284,؟؟؟,0,ADD,Punctuation,None,None
4,SFLC_LC_2069.txt,4001724027,302,307,حدوده,حدود,ADD,Main signs,Consonants,هـ
5,SFLC_LC_2069.txt,4001724027,511,518,می وشند,می پوشند,Omission,Main signs,Consonants,پ
6,SFLC_LC_2069.txt,4001724027,631,642,غذای بهترین,بهترین غذا،,Omission,Punctuation,None,None
7,SFLC_LC_2069.txt,4001724027,771,774,طور,دور,Replacement,Main signs,Consonants,ط
8,SFLC_LC_2069.txt,4001724027,796,799,طور,دور,Replacement,Main signs,Consonants,ط
9,SFLC_LC_2069.txt,4001724027,889,893,بدوم,بروم,Replacement,Main signs,Consonants,د
10,SFLC_LC_2069.txt,4001724027,949,952,طور,دور,Replacement,Main signs,Consonants,ط
11,SFLC_LC_2069.txt,4001724027,1004,1012,نی خوردم,نمی خوردم,Omission,Main signs,Consonants,م
12,SFLC_LC_2069.txt,4001724027,1207,1212,خوانه,خانه,ADD,Main signs,Consonants,و
13,SFLC_LC_2069.txt,4001724027,1216,1219,طور,دور,Replacement,Main signs,Consonants,ط
0,SFLC_LC_2071.txt,981724026,22,26,خانه,خانه،,Omission,Punctuation,None,None
1,SFLC_LC_2071.txt,981724026,67,74,کشور ام,کشورم,ADD,Main signs,Consonants,others
2,SFLC_LC_2071.txt,981724026,152,155,شبر,شهر,Replacement,Main signs,Consonants,ب
3,SFLC_LC_2071.txt,981724026,254,258,خیلی,خیلی ها,Omission,Main signs,Consonants,others
4,SFLC_LC_2071.txt,981724026,580,584,تصرف,صرف,ADD,Main signs,Consonants,ت
5,SFLC_LC_2071.txt,981724026,650,653,جیز,چیز,Replacement,Main signs,Consonants,ج
0,SFLC_LC_2074.txt,981724026,262,268,باره ی,برای,Replacement,Main signs,Consonants,others
1,SFLC_LC_2074.txt,981724026,321,327,کارشنا,کارشان,Displacement,Main signs,Consonants,others
0,SFLC_LC_2075.txt,981724026,488,494,تلویژن,تلویزیون,Replacement,Form,Place,ز
1,SFLC_LC_2075.txt,981724026,544,549,ج هان,جهان,Replacement,Form,Boundary,Splitting
2,SFLC_LC_2075.txt,981724026,596,601,ج هان,جهان,Replacement,Form,Boundary,Splitting
3,SFLC_LC_2075.txt,981724026,841,847,انترنت,اینترنت,Replacement,Main signs,Vowels,Short vowels
4,SFLC_LC_2075.txt,981724026,886,891,مکنند,می کند,Omission,Main signs,Vowels,Short vowels
5,SFLC_LC_2075.txt,981724026,904,906,جا,ها,Displacement,Main signs,Consonants,هـ
6,SFLC_LC_2075.txt,981724026,975,985,دانش جویان,دانشجویان,Replacement,Form,Boundary,Splitting
7,SFLC_LC_2075.txt,981724026,986,990,زیاد,زیادی,Omission,Main signs,Consonants,ی
8,SFLC_LC_2075.txt,981724026,1036,1041,دارند,دارد,ADD,Main signs,Consonants,others
0,SFLC_LC_2076.txt,981724026,89,96,تن هایی,تنهایی,Replacement,Form,Boundary,Splitting
1,SFLC_LC_2076.txt,981724026,245,252,نداضشتن,نداشتن,ADD,Main signs,Consonants,ض
2,SFLC_LC_2076.txt,981724026,495,499,دشور,دشواری,Omission,Main signs,Consonants,others
3,SFLC_LC_2076.txt,981724026,570,575,برایم,برای من,Replacement,Form,Boundary,Merging
4,SFLC_LC_2076.txt,981724026,658,660,ار,از,Replacement,Main signs,Consonants,ر
5,SFLC_LC_2076.txt,981724026,679,683,همون,همان,Replacement,Main signs,Consonants,و
6,SFLC_LC_2076.txt,981724026,762,765,جند,چند,Replacement,Main signs,Consonants,ج
7,SFLC_LC_2076.txt,981724026,889,893,گذرد,گذارد,Omission,Main signs,Consonants,others
0,SFLC_LC_2077.txt,991744001,29,41,محبت و دوستی,(محبت و دوستی),Omission,Punctuation,None,None
1,SFLC_LC_2077.txt,991744001,101,106,ج هان,جهان,Replacement,Form,Boundary,Splitting
2,SFLC_LC_2077.txt,991744001,457,459,با,یا,Replacement,Main signs,Consonants,ی
3,SFLC_LC_2077.txt,991744001,519,526,رهنمایی,راهنمایی,Omission,Main signs,Vowels,Long vowels
4,SFLC_LC_2077.txt,991744001,1081,1085,آورد,آرد,ADD,Main signs,Consonants,و
0,SFLC_LC_2079.txt,981724026,23,31,غذا  های,غذاهای,Replacement,Form,Boundary,Splitting
1,SFLC_LC_2079.txt,981724026,46,54,غذا  های,غذاهای,Replacement,Form,Boundary,Splitting
2,SFLC_LC_2079.txt,981724026,216,220,گونه,گونه ای,Omission,Main signs,Consonants,others
3,SFLC_LC_2079.txt,981724026,668,676,غذا  های,غذاهای,Replacement,Form,Boundary,Splitting
4,SFLC_LC_2079.txt,981724026,781,789,غذا  های,غذاهای,Displacement,Form,Boundary,Splitting
5,SFLC_LC_2079.txt,981724026,801,809,غذا  های,غذاهای,Replacement,Form,Boundary,Splitting
0,SFLC_LC_2082.txt,4001714013,88,93,تن ها,تنها,Replacement,Form,Boundary,Splitting
1,SFLC_LC_2082.txt,4001714013,196,206,غیر مترقبه,غیرمترقبه,Replacement,Form,Boundary,Splitting
2,SFLC_LC_2082.txt,4001714013,224,235,زندگی دشوار,زندگی دشوار،,Omission,Punctuation,None,None
3,SFLC_LC_2082.txt,4001714013,255,314,دوست خوب مثل شجر سایه دار است که وجودش تاب خورشید کم می کنه,دوست خوب مثل درخت سایه دار استکه وجودش تابش خورشید را کم می‌کند.‎,Omission,Punctuation,None,None
4,SFLC_LC_2082.txt,4001714013,294,297,تاب,تابش,Omission,Main signs,Consonants,None
5,SFLC_LC_2082.txt,4001714013,308,314,می کنه,می‌کند‎,Replacement,Main signs,Consonants,هـ
6,SFLC_LC_2082.txt,4001714013,348,359,آن ؟؟؟  های,آنها,ADD,Main signs,Consonants,ی
7,SFLC_LC_2082.txt,4001714013,360,363,درو,درد,Replacement,Main signs,Consonants,و
8,SFLC_LC_2082.txt,4001714013,382,390,و پن هان,پنهان,Replacement,Form,Boundary,Splitting
9,SFLC_LC_2082.txt,4001714013,436,440,صمیم,صمیمی,Omission,Main signs,Consonants,ی
10,SFLC_LC_2082.txt,4001714013,448,453,انطان,انسان,Replacement,Main signs,Consonants,ط
11,SFLC_LC_2082.txt,4001714013,617,620,شرح,شرحه,Omission,Main signs,Consonants,None
12,SFLC_LC_2082.txt,4001714013,621,624,شرح,شرحه,Omission,Main signs,Consonants,None
13,SFLC_LC_2082.txt,4001714013,675,678,هود,خود,Replacement,Main signs,Consonants,هـ
14,SFLC_LC_2082.txt,4001714013,690,691,ز,از,Omission,Main signs,Consonants,None
15,SFLC_LC_2082.txt,4001714013,700,704,بخست,نجست,Replacement,Main signs,Consonants,ب
16,SFLC_LC_2082.txt,4001714013,700,704,بخست,نجست,Replacement,Main signs,Consonants,خ
17,SFLC_LC_2082.txt,4001714013,834,837,روی,رومی,Omission,Main signs,Consonants,None
18,SFLC_LC_2082.txt,4001714013,867,875,جلوه  ها,جلوه‌ها‎,Replacement,Form,Boundary,Splitting
19,SFLC_LC_2082.txt,4001714013,876,881,تهمیر,تعمیر,Replacement,Main signs,Consonants,هـ
20,SFLC_LC_2082.txt,4001714013,993,999,مشاورت,مشورت,ADD,Main signs,Consonants,None
0,SFLC_LC_2086.txt,4001724027,209,211,شه,شخص,Replacement,Main signs,Consonants,هـ
1,SFLC_LC_2086.txt,4001724027,209,211,شه,شخص,Omission,Main signs,Consonants,ص
2,SFLC_LC_2086.txt,4001724027,254,259,کثلاً,مثلاً,Replacement,Main signs,Consonants,م
3,SFLC_LC_2086.txt,4001724027,429,433,حمام,حمّام,Omission,Diacritic signs,Tashdid,None
4,SFLC_LC_2086.txt,4001724027,639,646,موفافقت,موافقت,ADD,Main signs,Consonants,ف
5,SFLC_LC_2086.txt,4001724027,651,654,؟؟؟,؟,Replacement,Punctuation,None,None
0,SFLC_LC_2088.txt,981724026,65,70,مهلاً,معمولاً,Replacement,Main signs,Consonants,others
1,SFLC_LC_2088.txt,981724026,81,86,مصلاً,مثلاً,Replacement,Main signs,Consonants,ص
2,SFLC_LC_2088.txt,981724026,253,259,اتاق ی,اتاقی,Replacement,Form,Boundary,Splitting
3,SFLC_LC_2088.txt,981724026,318,321,صبت,صحبت,Omission,Main signs,Consonants,others
4,SFLC_LC_2088.txt,981724026,365,368,صبت,صحبت,Omission,Main signs,Consonants,others
0,SFLC_LC_2089.txt,981724026,23,27,خابه,خانه,Replacement,Main signs,Consonants,ب
1,SFLC_LC_2089.txt,981724026,118,122,صورت,صورتی,Omission,Main signs,Consonants,others
2,SFLC_LC_2089.txt,981724026,199,206,ارطباعت,ارتباطات,Replacement,Main signs,Consonants,others
3,SFLC_LC_2089.txt,981724026,207,210,جوب,خوب,Replacement,Main signs,Consonants,ج
4,SFLC_LC_2089.txt,981724026,207,210,جوب,خوبی,Omission,Main signs,Consonants,others
5,SFLC_LC_2089.txt,981724026,359,363,فرصت,فرصتی,Omission,Main signs,Consonants,others
6,SFLC_LC_2089.txt,981724026,473,477,زبان,زبانی,Omission,Main signs,Consonants,others
7,SFLC_LC_2089.txt,981724026,493,499,متافوت,متفاوت,Replacement,Main signs,Consonants,others
8,SFLC_LC_2089.txt,981724026,575,583,کانون ها,کانون هایی,Omission,Main signs,Consonants,others
0,SFLC_LC_2090.txt,981724026,458,463,اجازت,اجازه,Replacement,Main signs,Consonants,ت
1,SFLC_LC_2090.txt,981724026,518,523,اجازت,اجازه,Replacement,Main signs,Consonants,ت
0,SFLC_LC_2094.txt,981724026,261,265,وفات,فوت,Replacement,Main signs,Consonants,others
